Sample,Unit,GoodChunks,WvfChunks
18-12-17_YC009_probe1,298,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7, 8, 9]"
18-12-17_YC009_probe1,301,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 2, 3]"
18-12-17_YC009_probe1,311,[17],[17]
18-12-17_YC009_probe1,329,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[11, 12, 13]"
18-12-17_YC009_probe1,336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]","[16, 17]"
18-12-17_YC009_probe1,352,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13, 14, 15]"
18-12-17_YC009_probe1,354,"[0, 1, 12, 15, 19]","[0, 1]"
18-12-17_YC009_probe1,36,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC009_probe1,364,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19]","[13, 14, 15]"
18-12-17_YC009_probe1,373,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
18-12-17_YC009_probe1,39,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC009_probe1,420,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16, 17, 18]"
18-12-17_YC009_probe1,437,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8, 9, 10]"
18-12-17_YC009_probe1,439,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[2, 3, 4]"
18-12-17_YC009_probe1,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[11, 12, 13]"
18-12-17_YC009_probe1,441,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 18, 19]"
18-12-17_YC009_probe1,45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
18-12-17_YC009_probe1,453,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC009_probe1,455,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC009_probe1,473,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC009_probe1,48,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16, 17, 18]"
18-12-17_YC009_probe1,487,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[4, 5]"
18-12-17_YC009_probe1,49,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
18-12-17_YC009_probe1,501,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
18-12-17_YC009_probe1,519,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
18-12-17_YC009_probe1,524,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16, 17, 18]"
18-12-17_YC009_probe1,53,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC009_probe1,564,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7]"
18-12-17_YC009_probe1,566,"[0, 1, 2, 3, 4, 9, 13, 14, 15, 17, 18]","[13, 14]"
18-12-17_YC009_probe1,569,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
18-12-17_YC009_probe1,570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[11, 12, 13]"
18-12-17_YC009_probe1,590,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
18-12-17_YC009_probe1,594,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
18-12-17_YC009_probe1,61,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
18-12-17_YC009_probe1,611,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 18, 19]"
18-12-17_YC009_probe1,617,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19]","[15, 16]"
18-12-17_YC009_probe1,619,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[3, 4, 5]"
18-12-17_YC009_probe1,625,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
18-12-17_YC009_probe1,627,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC009_probe1,633,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[2, 3, 4]"
18-12-17_YC009_probe1,635,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
18-12-17_YC009_probe1,65,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
18-12-17_YC009_probe1,69,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16, 17, 18]"
18-12-17_YC009_probe1,75,"[13, 14, 15, 16, 18, 19]","[18, 19]"
18-12-17_YC009_probe1,85,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
18-12-17_YC009_probe1,86,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13, 14, 15]"
18-12-17_YC009_probe1,88,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[3, 4, 5]"
18-12-17_YC009_probe1,94,"[0, 3, 13, 14, 15, 17, 18, 19]",[3]
18-12-17_YC009_probe1,95,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC010_probe1,102,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC010_probe1,104,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC010_probe1,113,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
18-12-17_YC010_probe1,117,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7]"
18-12-17_YC010_probe1,121,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8, 9, 10]"
18-12-17_YC010_probe1,133,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[9, 10, 11]"
18-12-17_YC010_probe1,140,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-17_YC010_probe1,144,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7, 8, 9]"
18-12-17_YC010_probe1,151,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
18-12-17_YC010_probe1,152,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 18, 19]"
18-12-17_YC010_probe1,153,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[4, 5, 6]"
18-12-17_YC010_probe1,191,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13, 14, 15]"
18-12-17_YC010_probe1,193,"[4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16, 17, 18]"
18-12-17_YC010_probe1,198,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13, 14, 15]"
18-12-17_YC010_probe1,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[9, 10, 11]"
18-12-17_YC010_probe1,272,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 2, 3]"
18-12-17_YC010_probe1,276,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0, 2]"
18-12-17_YC010_probe1,277,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[3, 4, 5]"
18-12-17_YC010_probe1,297,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
18-12-17_YC010_probe1,314,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16, 17, 18]"
18-12-17_YC010_probe1,319,"[1, 2, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 2]"
18-12-17_YC010_probe1,394,"[0, 1, 3, 4, 10, 13, 15, 16, 17, 19]",[19]
18-12-17_YC010_probe1,402,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]","[15, 16, 17]"
18-12-17_YC010_probe1,426,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8, 9, 10]"
18-12-17_YC010_probe1,50,"[6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
18-12-17_YC010_probe1,86,[18],[18]
18-12-17_YC010_probe1,97,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
18-12-17_YC010_probe1,99,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 2, 3]"
18-12-18_YC010_probe1,0,"[0, 1, 2, 3, 5, 6, 9, 12, 13, 15, 19]","[0, 1, 2]"
18-12-18_YC010_probe1,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0, 2]"
18-12-18_YC010_probe1,102,"[0, 1, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0]"
18-12-18_YC010_probe1,158,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-18_YC010_probe1,163,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
18-12-18_YC010_probe1,167,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
18-12-18_YC010_probe1,168,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
18-12-18_YC010_probe1,169,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
18-12-18_YC010_probe1,174,"[0, 1, 2, 3, 4, 5, 6, 13]",[13]
18-12-18_YC010_probe1,2,"[0, 1, 3, 5, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18]","[5, 6]"
18-12-18_YC010_probe1,22,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19]","[6, 7, 8]"
18-12-18_YC010_probe1,241,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
18-12-18_YC010_probe1,243,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
18-12-18_YC010_probe1,244,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[9, 10, 11]"
18-12-18_YC010_probe1,245,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0, 2]"
18-12-18_YC010_probe1,253,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
18-12-18_YC010_probe1,257,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 18, 19]"
18-12-18_YC010_probe1,310,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]","[14, 15, 16]"
18-12-18_YC010_probe1,330,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7]"
18-12-18_YC010_probe1,34,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16, 17, 18]"
18-12-18_YC010_probe1,356,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
18-12-18_YC010_probe1,364,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
18-12-18_YC010_probe1,49,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 2, 3]"
18-12-18_YC010_probe1,69,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 18, 19]"
18-12-18_YC010_probe1,74,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0, 2]"
18-12-18_YC010_probe1,76,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
18-12-18_YC010_probe1,77,[15],[15]
18-12-18_YC010_probe1,78,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
18-12-18_YC010_probe1,79,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
18-12-18_YC010_probe1,94,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13, 14, 15]"
19-01-16_YC011_probe1,102,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
19-01-16_YC011_probe1,121,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[10, 11, 12]"
19-01-16_YC011_probe1,154,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8, 9, 10]"
19-01-16_YC011_probe1,160,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
19-01-16_YC011_probe1,192,"[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
19-01-16_YC011_probe1,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
19-01-16_YC011_probe1,204,"[0, 2, 7, 8, 10, 11, 13, 18, 19]","[7, 8]"
19-01-16_YC011_probe1,234,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
19-01-16_YC011_probe1,26,"[0, 3, 7]",[7]
19-01-16_YC011_probe1,27,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
19-01-16_YC011_probe1,31,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 18]","[1, 2, 3]"
19-01-16_YC011_probe1,33,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
19-01-16_YC011_probe1,35,"[1, 7, 12, 15, 17, 18, 19]",[7]
19-01-16_YC011_probe1,36,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18]","[8, 9, 10]"
19-01-16_YC011_probe1,39,"[0, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[0]
19-01-16_YC011_probe1,43,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
19-01-16_YC011_probe1,49,"[0, 1, 5, 11, 18]","[1, 0]"
19-01-16_YC011_probe1,53,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[4, 5, 6]"
19-01-16_YC011_probe1,55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
19-01-16_YC011_probe1,67,[6],[6]
19-01-16_YC011_probe1,69,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[10, 11, 12]"
19-01-16_YC011_probe1,73,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
19-01-16_YC011_probe1,78,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 2, 3]"
19-01-16_YC011_probe1,81,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0, 2]"
19-01-16_YC011_probe1,83,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
19-01-16_YC011_probe1,85,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7, 8, 9]"
19-01-16_YC011_probe1,87,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[11, 12, 13]"
19-01-16_YC011_probe1,88,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7]"
19-01-16_YC011_probe1,93,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0, 2]"
19-01-16_YC011_probe1,95,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[15, 16, 17]"
19-01-16_YC011_probe1,98,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[10, 11, 12]"
19-01-16_YC011_probe1,99,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7]"
19-01-23_YC012_probe1,246,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
19-01-23_YC012_probe1,824,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
19-01-23_YC012_probe1,928,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 2, 3]"
19-01-23_YC013_probe1,17,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 18, 19]"
19-01-23_YC013_probe1,21,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
19-01-23_YC013_probe1,214,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1, 0, 2]"
19-01-23_YC013_probe1,270,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[17, 19, 18]"
19-01-23_YC013_probe1,30,"[13, 14, 16, 17, 18, 19]","[17, 19, 18]"
19-01-23_YC013_probe1,336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
19-01-23_YC013_probe1,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
19-01-23_YC013_probe1,60,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[2, 3, 4]"
19-01-24_YC012_probe1,168,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[3, 4, 5]"
19-01-24_YC012_probe1,304,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
19-01-24_YC012_probe1,547,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[3, 4, 5]"
19-01-24_YC012_probe1,554,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[2, 3, 4]"
19-01-24_YC012_probe1,558,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6, 7, 8]"
19-01-24_YC012_probe1,563,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[12, 13, 14]"
19-01-24_YC012_probe1,898,"[0, 2, 3, 5, 6, 7, 8, 9]","[6, 7, 8]"
19-01-24_YC013_probe1,1324,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7]"
19-01-24_YC013_probe1,14,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[2, 3, 4]"
19-01-24_YC013_probe1,17,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
19-01-24_YC013_probe1,27,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14, 15, 16]"
19-01-24_YC013_probe1,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[2, 3, 4]"
19-01-24_YC013_probe1,34,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
19-01-24_YC013_probe1,38,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8, 9, 10]"
19-01-24_YC013_probe1,40,"[0, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8, 9, 10]"
19-01-24_YC013_probe1,46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 1, 2]"
19-01-24_YC013_probe1,51,"[0, 1, 2, 3, 5]","[1, 0, 2]"
19-01-24_YC013_probe1,57,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7, 8, 9]"
19-01-24_YC013_probe1,575,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7]"
